6/2/2013,INR,56.58050156,1
6/2/2013,EUR,0.76947,0.76947
6/2/2013,GBP,0.658197854,0.658197854
6/3/2013,INR,56.68944695,1
6/3/2013,EUR,0.763722653,0.763722653
6/3/2013,GBP,0.65167138,0.65167138
6/4/2013,INR,56.42648677,1
6/4/2013,EUR,0.764583968,0.764583968
6/4/2013,GBP,0.653363072,0.653363072
6/5/2013,INR,56.8554946,1
6/5/2013,EUR,0.764039152,0.764039152
6/5/2013,GBP,0.649695481,0.649695481
6/6/2013,INR,56.88468648,1
6/6/2013,EUR,0.754229598,0.754229598
6/6/2013,GBP,0.64067188,0.64067188
6/7/2013,INR,57.06549648,1
6/7/2013,EUR,0.755682952,0.755682952
6/7/2013,GBP,0.642996498,0.642996498
6/8/2013,INR,57.05799914,1
6/8/2013,EUR,0.756545,0.756545
6/8/2013,GBP,0.642776796,0.642776796
6/9/2013,INR,57.06549833,1
6/9/2013,EUR,0.756544971,0.756544971
6/9/2013,GBP,0.642859439,0.642859439
6/10/2013,INR,58.15775307,1
6/10/2013,EUR,0.755452651,0.755452651
6/10/2013,GBP,0.642660255,0.642660255
6/11/2013,INR,58.39592166,1
6/11/2013,EUR,0.753342999,0.753342999
6/11/2013,GBP,0.641696492,0.641696492
6/12/2013,INR,57.80448728,1
6/12/2013,EUR,0.748642076,0.748642076
6/12/2013,GBP,0.637161443,0.637161443
6/13/2013,INR,58.04655542,1
6/13/2013,EUR,0.751148629,0.751148629
6/13/2013,GBP,0.637210241,0.637210241
6/14/2013,INR,57.55019821,1
6/14/2013,EUR,0.750092937,0.750092937
6/14/2013,GBP,0.637394168,0.637394168
6/15/2013,INR,57.53349915,1
6/15/2013,EUR,0.749435,0.749435
6/15/2013,GBP,0.636679082,0.636679082
6/16/2013,INR,57.53369903,1
6/16/2013,EUR,0.749435,0.749435
6/16/2013,GBP,0.636679082,0.636679082
6/17/2013,INR,57.98633082,1
6/17/2013,EUR,0.749649105,0.749649105
6/17/2013,GBP,0.63659522,0.63659522
