Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.995*D*D + 0.005*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
20-Apr-23,511507,17.25,16.85,0.0235,0.0358,0.0357,0.682
20-Apr-23,511509,24.27,24.79,-0.0212,0.0331,0.033,0.6305
20-Apr-23,511523,20.74,20.55,0.0092,0.0336,0.0336,0.6419
20-Apr-23,511525,1.89,1.9,-0.0053,0.0309,0.0308,0.5884
20-Apr-23,511533,47.5,47.24,0.0055,0.0385,0.0384,0.7336
20-Apr-23,511535,13.2,13.25,-0.0038,0.0517,0.0516,0.9858
20-Apr-23,511539,25.51,24.3,0.0486,0.0212,0.0214,0.4088
20-Apr-23,511543,11.37,10.83,0.0487,0.0338,0.0339,0.6477
20-Apr-23,511549,123.7,123.75,-0.0004,0.037,0.0369,0.705
20-Apr-23,511557,1.15,1.17,-0.0172,0.0396,0.0395,0.7546
20-Apr-23,511563,3.97,3.97,0,0.0067,0.0067,0.128
20-Apr-23,511571,133.15,138,-0.0358,0.0444,0.0444,0.8483
20-Apr-23,511577,15.5,15.1,0.0261,0.0191,0.0192,0.3668
20-Apr-23,511585,2.3,2.26,0.0175,0.0143,0.0143,0.2732
20-Apr-23,511593,6.65,7,-0.0513,0.0389,0.0389,0.7432
20-Apr-23,511601,16.71,17.4,-0.0405,0.0381,0.0381,0.7279
20-Apr-23,511609,27,27.08,-0.003,0.0201,0.02,0.3821
20-Apr-23,511626,7.81,7.81,0,0.0655,0.0654,1.2495
20-Apr-23,511628,460.25,458,0.0049,0.0415,0.0414,0.7909
20-Apr-23,511654,15.4,15.4,0,0.0351,0.035,0.6687
20-Apr-23,511658,217.35,223.25,-0.0268,0.0354,0.0354,0.6763
20-Apr-23,511672,30.93,30.8,0.0042,0.0321,0.0321,0.6133
20-Apr-23,511688,6.19,5.9,0.048,0.0342,0.0343,0.6553
20-Apr-23,511692,28.5,28.18,0.0113,0.0341,0.034,0.6496
20-Apr-23,511696,142.65,142.65,0,0.0174,0.0173,0.3305
20-Apr-23,511700,75.32,71.74,0.0487,0.0314,0.0315,0.6018
20-Apr-23,511710,1.78,1.78,0,0.0379,0.0378,0.7222
20-Apr-23,511712,17.02,17.91,-0.051,0.0348,0.0349,0.6668
20-Apr-23,511714,37.33,39.2,-0.0489,0.0366,0.0366,0.6992
20-Apr-23,511716,6.51,6.2,0.0488,0.035,0.0351,0.6706
20-Apr-23,511728,14,14,0,0.031,0.0309,0.5903
20-Apr-23,511736,1.26,1.23,0.0241,0.0418,0.0417,0.7967
20-Apr-23,511738,22.95,24.15,-0.051,0.0191,0.0194,0.3706
20-Apr-23,511740,107.85,113,-0.0466,0.0323,0.0324,0.619
20-Apr-23,511754,151.05,156.8,-0.0374,0.0305,0.0305,0.5827
20-Apr-23,511756,22,23.15,-0.051,0.0336,0.0337,0.6438
20-Apr-23,511758,42.83,42.85,-0.0005,0.0321,0.0321,0.6133
20-Apr-23,511760,0.56,0.55,0.018,0.034,0.034,0.6496
20-Apr-23,511764,28.53,30.45,-0.0651,0.0431,0.0432,0.8253
20-Apr-23,511768,140.3,135.25,0.0367,0.0346,0.0346,0.661
20-Apr-23,512008,809,801.35,0.0095,0.0261,0.0261,0.4986
20-Apr-23,512014,11.59,11.59,0,0.0124,0.0124,0.2369
20-Apr-23,512018,1.8,1.84,-0.022,0.0372,0.0371,0.7088
20-Apr-23,512020,2686.65,2670.5,0.006,0.0348,0.0347,0.6629
20-Apr-23,512022,244.45,244.45,0,0,0,0
20-Apr-23,512024,45,45,0,0.0118,0.0118,0.2254
20-Apr-23,512025,143.05,143.05,0,0.0128,0.0128,0.2445
20-Apr-23,512026,1.7,1.7,0,0.0198,0.0198,0.3783
20-Apr-23,512036,52.86,50.35,0.0486,0.0256,0.0258,0.4929
20-Apr-23,512047,3.19,3.04,0.0482,0.0567,0.0567,1.0833
20-Apr-23,512048,3.53,3.52,0.0028,0.0455,0.0454,0.8674
20-Apr-23,512062,9.99,9.99,0,0,0,0
20-Apr-23,512064,73,75,-0.027,0.0369,0.0369,0.705
20-Apr-23,512065,4,4,0,0,0,0
20-Apr-23,512068,45.98,46.43,-0.0097,0.0366,0.0365,0.6973
20-Apr-23,512091,4.18,4.18,0,0.0033,0.0033,0.063
20-Apr-23,512093,2.5,2.55,-0.0198,0.0365,0.0364,0.6954
20-Apr-23,512097,0.51,0.49,0.04,0.1161,0.1158,2.2124
20-Apr-23,512101,17.4,17.4,0,0,0,0
20-Apr-23,512103,73.86,70.35,0.0487,0.023,0.0232,0.4432
20-Apr-23,512109,31.78,31.78,0,0.0114,0.0113,0.2159
20-Apr-23,512117,3.67,3.67,0,0,0,0
20-Apr-23,512149,0.5,0.48,0.0408,0.0499,0.0499,0.9533
20-Apr-23,512165,173,173,0,0.0336,0.0335,0.64
20-Apr-23,512175,5.1,5.16,-0.0117,0.0366,0.0365,0.6973
20-Apr-23,512197,2.56,2.69,-0.0495,0.0326,0.0327,0.6247
20-Apr-23,512213,15.5,15.5,0,0,0,0
20-Apr-23,512215,27,27,0,0.0312,0.0311,0.5942
20-Apr-23,512217,29.44,29.94,-0.0168,0.0405,0.0404,0.7718
20-Apr-23,512221,13.77,13.77,0,0.0037,0.0037,0.0707
20-Apr-23,512229,137.5,135.9,0.0117,0.0177,0.0176,0.3362
20-Apr-23,512247,4.48,4.55,-0.0155,0.0317,0.0316,0.6037
20-Apr-23,512257,2.45,2.49,-0.0162,0.0315,0.0315,0.6018
20-Apr-23,512261,3,3,0,0,0,0
20-Apr-23,512267,12,12.08,-0.0066,0.0311,0.031,0.5923
20-Apr-23,512271,116.5,116.5,0,0.0028,0.0028,0.0535
20-Apr-23,512277,20.05,20.05,0,0,0,0
20-Apr-23,512279,12.45,12.45,0,0.0292,0.0292,0.5579
20-Apr-23,512297,23.86,23.86,0,0.028,0.0279,0.533
20-Apr-23,512301,2.75,2.7,0.0183,0.0358,0.0357,0.682
20-Apr-23,512329,765.25,750.25,0.0198,0.0336,0.0336,0.6419
20-Apr-23,512341,0.44,0.44,0,0.0261,0.0261,0.4986
20-Apr-23,512344,3.76,3.76,0,0.0514,0.0512,0.9782
20-Apr-23,512345,17.6,17.6,0,0.0268,0.0267,0.5101
20-Apr-23,512359,0.41,0.42,-0.0241,0.094,0.0938,1.792
20-Apr-23,512367,11.52,11.52,0,0.0011,0.0011,0.021
20-Apr-23,512377,3.66,3.66,0,0.0042,0.0042,0.0802
20-Apr-23,512379,22.6,23.75,-0.0496,0.0366,0.0367,0.7012
20-Apr-23,512393,98.7,94,0.0488,0.0327,0.0328,0.6266
20-Apr-23,512399,376,371.8,0.0112,0.035,0.0349,0.6668
20-Apr-23,512408,10.05,10.05,0,0,0,0
20-Apr-23,512415,3.1,3.1,0,0.0012,0.0012,0.0229
20-Apr-23,512425,490,487.9,0.0043,0.0339,0.0338,0.6457
20-Apr-23,512431,0.02,0.02,0,0,0,0
20-Apr-23,512437,533.6,531.5,0.0039,0.0301,0.0301,0.5751
20-Apr-23,512441,32.81,31.3,0.0471,0.031,0.0311,0.5942
20-Apr-23,512443,12.87,12.87,0,0.006,0.006,0.1146
20-Apr-23,512453,599.6,605.1,-0.0091,0.0308,0.0308,0.5884
20-Apr-23,512455,288.45,287.45,0.0035,0.0305,0.0304,0.5808
20-Apr-23,512463,7.79,7.79,0,0.0441,0.044,0.8406
20-Apr-23,512477,70.1,74.47,-0.0605,0.042,0.0421,0.8043
20-Apr-23,512479,251.6,251.6,0,0.012,0.0119,0.2273
20-Apr-23,512481,4.15,4.16,-0.0024,0.0435,0.0434,0.8292
20-Apr-23,512485,94.85,94.85,0,0.0333,0.0332,0.6343
20-Apr-23,512489,73,68,0.071,0.0397,0.04,0.7642
20-Apr-23,512493,51.35,52.99,-0.0314,0.0388,0.0388,0.7413
20-Apr-23,512499,0.49,0.49,0,0.013,0.013,0.2484
20-Apr-23,512511,1.03,1.03,0,0.0027,0.0027,0.0516
20-Apr-23,512527,777.75,774.25,0.0045,0.0245,0.0245,0.4681
20-Apr-23,512565,19,19.63,-0.0326,0.0339,0.0339,0.6477
20-Apr-23,512587,32.25,32.68,-0.0132,0.0394,0.0393,0.7508
20-Apr-23,512589,15.9,15.5,0.0255,0.0391,0.0391,0.747
20-Apr-23,512591,80.87,77.02,0.0488,0.0269,0.027,0.5158
20-Apr-23,512604,4.8,4.6,0.0426,0.0514,0.0513,0.9801
20-Apr-23,512618,6.07,6.01,0.0099,0.0356,0.0356,0.6801
20-Apr-23,512624,3.54,3.63,-0.0251,0.0384,0.0384,0.7336
20-Apr-23,512634,58.85,60.32,-0.0247,0.0326,0.0326,0.6228
20-Apr-23,513005,38.8,39,-0.0051,0.0376,0.0376,0.7183
20-Apr-23,513039,3.16,3.16,0,0,0,0
20-Apr-23,513043,39.44,37.01,0.0636,0.0499,0.05,0.9552
20-Apr-23,513059,15.26,15.43,-0.0111,0.038,0.0379,0.7241
20-Apr-23,513063,19.1,19.1,0,0.0354,0.0353,0.6744
20-Apr-23,513117,5.68,5.87,-0.0329,0.0444,0.0444,0.8483
20-Apr-23,513119,34.03,32.41,0.0488,0.0328,0.0329,0.6286
20-Apr-23,513149,919.95,896.85,0.0254,0.0346,0.0346,0.661
20-Apr-23,513173,20.48,21.18,-0.0336,0.036,0.036,0.6878
20-Apr-23,513252,644.7,646.55,-0.0029,0.0347,0.0346,0.661
20-Apr-23,513295,1.8,1.76,0.0225,0.0392,0.0391,0.747
20-Apr-23,513303,13.99,13.39,0.0438,0.0412,0.0412,0.7871
20-Apr-23,513307,188,194.85,-0.0358,0.0377,0.0377,0.7203
20-Apr-23,513309,21.49,21.15,0.0159,0.0372,0.0372,0.7107
20-Apr-23,513337,15.18,13.8,0.0953,0.0421,0.0426,0.8139
20-Apr-23,513353,277.25,278.7,-0.0052,0.035,0.0349,0.6668
20-Apr-23,513361,1.62,1.62,0,0.03,0.0299,0.5712
20-Apr-23,513369,39.19,39.44,-0.0064,0.0365,0.0364,0.6954
20-Apr-23,513397,4.86,4.86,0,0.0282,0.0282,0.5388
20-Apr-23,513401,36.2,35.18,0.0286,0.0401,0.0401,0.7661
20-Apr-23,513403,6.2,6.2,0,0.0385,0.0384,0.7336
20-Apr-23,513418,3.39,3.31,0.0239,0.0306,0.0306,0.5846
20-Apr-23,513422,24.65,24.57,0.0033,0.0384,0.0383,0.7317
20-Apr-23,513430,21.48,20.46,0.0487,0.0352,0.0353,0.6744
20-Apr-23,513452,8.5,8.5,0,0.0273,0.0273,0.5216
20-Apr-23,513456,23.81,23.96,-0.0063,0.0316,0.0315,0.6018
20-Apr-23,513460,6.5,6.84,-0.051,0.0368,0.0369,0.705
20-Apr-23,513472,39.61,40.38,-0.0193,0.0389,0.0388,0.7413
20-Apr-23,513488,28.1,28.05,0.0018,0.0379,0.0378,0.7222
20-Apr-23,513498,80,80,0,0.0381,0.038,0.726
20-Apr-23,513502,2.32,2.33,-0.0043,0.0423,0.0422,0.8062
20-Apr-23,513507,131.1,138,-0.0513,0.0336,0.0338,0.6457
20-Apr-23,513511,149,145.6,0.0231,0.0282,0.0282,0.5388
20-Apr-23,513513,9.1,9.69,-0.0628,0.0448,0.0449,0.8578
20-Apr-23,513528,2.85,2.85,0,0.0452,0.0451,0.8616
20-Apr-23,513532,180,183.3,-0.0182,0.0349,0.0348,0.6649
20-Apr-23,513536,14.4,14.84,-0.0301,0.0378,0.0377,0.7203
20-Apr-23,513540,10.65,10.65,0,0.023,0.0229,0.4375
20-Apr-23,513548,65.76,68,-0.0335,0.0278,0.0279,0.533
20-Apr-23,513566,8.75,9.21,-0.0512,0.0453,0.0454,0.8674
20-Apr-23,513575,11.62,11.62,0,0.0355,0.0354,0.6763
20-Apr-23,513579,4.15,4.15,0,0.023,0.023,0.4394
20-Apr-23,513629,61.99,61.41,0.0094,0.0223,0.0223,0.426
20-Apr-23,513642,42,43.4,-0.0328,0.0311,0.0311,0.5942
20-Apr-23,513687,5.4,5.5,-0.0183,0.032,0.032,0.6114
20-Apr-23,513693,40.43,40.14,0.0072,0.0311,0.0311,0.5942
20-Apr-23,513699,31.68,31.42,0.0082,0.0373,0.0372,0.7107
20-Apr-23,513709,99.83,95.15,0.048,0.029,0.0291,0.556
20-Apr-23,513713,8.08,8.08,0,0.0391,0.039,0.7451
20-Apr-23,513721,9.22,9.25,-0.0032,0.0351,0.035,0.6687
20-Apr-23,514010,4.53,4.56,-0.0066,0.0387,0.0386,0.7375
20-Apr-23,514028,25.95,26.68,-0.0277,0.0276,0.0276,0.5273
20-Apr-23,514030,240.6,232.15,0.0358,0.0286,0.0286,0.5464
20-Apr-23,514060,22.25,22.25,0,0.0124,0.0123,0.235
20-Apr-23,514087,92,91.65,0.0038,0.0289,0.0288,0.5502
20-Apr-23,514113,23.71,24.5,-0.0328,0.0323,0.0323,0.6171
20-Apr-23,514128,13.11,13.11,0,0.0208,0.0207,0.3955
20-Apr-23,514138,759.9,723.75,0.0487,0.036,0.036,0.6878
20-Apr-23,514140,24.2,24.15,0.0021,0.036,0.0359,0.6859
20-Apr-23,514165,10.18,9.95,0.0229,0.0294,0.0294,0.5617
20-Apr-23,514171,19.98,19.56,0.0212,0.0369,0.0369,0.705
20-Apr-23,514183,141.85,141.8,0.0004,0.0286,0.0286,0.5464
20-Apr-23,514197,30.35,31.94,-0.0511,0.0981,0.0979,1.8704
20-Apr-23,514215,330.85,299.9,0.0982,0.0344,0.035,0.6687
20-Apr-23,514223,4.65,4.43,0.0485,0.0384,0.0384,0.7336
20-Apr-23,514236,0.1,0.1,0,0,0,0
20-Apr-23,514238,1222.1,1239.75,-0.0143,0.0337,0.0336,0.6419
20-Apr-23,514240,5.9,6,-0.0168,0.0375,0.0375,0.7164
20-Apr-23,514248,60.5,60.4,0.0017,0.0377,0.0376,0.7183
20-Apr-23,514260,2.17,2.17,0,0.0067,0.0067,0.128
20-Apr-23,514264,11.7,11.7,0,0.037,0.0369,0.705
20-Apr-23,514266,67.09,67.73,-0.0095,0.0333,0.0332,0.6343
20-Apr-23,514272,40.75,41.88,-0.0274,0.0347,0.0347,0.6629
20-Apr-23,514280,66.88,63.7,0.0487,0.0355,0.0356,0.6801
20-Apr-23,514302,163.55,169.45,-0.0354,0.0354,0.0354,0.6763
20-Apr-23,514312,28.59,28.59,0,0.032,0.0319,0.6094
20-Apr-23,514316,104,103.29,0.0069,0.0304,0.0303,0.5789
20-Apr-23,514318,19.5,19.5,0,0.0139,0.0139,0.2656
20-Apr-23,514322,72.14,72.14,0,0.0401,0.04,0.7642
20-Apr-23,514326,10.91,11.85,-0.0826,0.0406,0.0409,0.7814
20-Apr-23,514330,32.49,32.7,-0.0064,0.0437,0.0436,0.833
20-Apr-23,514332,9.84,9.71,0.0133,0.0431,0.043,0.8215
20-Apr-23,514336,11.23,11.23,0,0.0081,0.0081,0.1548
20-Apr-23,514358,35.75,37.14,-0.0381,0.0421,0.0421,0.8043
20-Apr-23,514360,372.45,363.6,0.024,0.0468,0.0467,0.8922
20-Apr-23,514378,34.71,35,-0.0083,0.036,0.0359,0.6859
20-Apr-23,514386,3.39,3.36,0.0089,0.0334,0.0333,0.6362
20-Apr-23,514400,11.38,11,0.034,0.0479,0.0478,0.9132
20-Apr-23,514412,25.35,24.15,0.0485,0.0273,0.0274,0.5235
20-Apr-23,514428,241.1,227.25,0.0592,0.0385,0.0386,0.7375
20-Apr-23,514442,19.5,19.79,-0.0148,0.041,0.0409,0.7814
20-Apr-23,514448,1543.1,1556.3,-0.0085,0.0609,0.0607,1.1597
20-Apr-23,514454,18.99,19.8,-0.0418,0.0333,0.0333,0.6362
20-Apr-23,514470,57.98,56.45,0.0267,0.0326,0.0325,0.6209
20-Apr-23,515008,44.9,44.73,0.0038,0.0259,0.0259,0.4948
20-Apr-23,515043,85.76,86.18,-0.0049,0.0242,0.0241,0.4604
20-Apr-23,515059,21.99,22.4,-0.0185,0.0351,0.035,0.6687
20-Apr-23,515085,4.18,4.39,-0.049,0.0444,0.0444,0.8483
20-Apr-23,515127,3.33,3.3,0.009,0.0405,0.0404,0.7718
20-Apr-23,515147,73.98,73.48,0.0068,0.0309,0.0308,0.5884
20-Apr-23,516003,144.95,135.4,0.0682,0.0332,0.0335,0.64
20-Apr-23,516020,4,4,0,0.0337,0.0336,0.6419
20-Apr-23,516030,106.92,107.37,-0.0042,0.0279,0.0278,0.5311
20-Apr-23,516062,4.75,4.95,-0.0412,0.0371,0.0371,0.7088
20-Apr-23,516078,24.84,23.85,0.0407,0.0395,0.0395,0.7546
20-Apr-23,516096,135.05,135,0.0004,0.0349,0.0348,0.6649
20-Apr-23,516098,7.3,7.58,-0.0376,0.0281,0.0281,0.5368
20-Apr-23,516106,6.9,6.67,0.0339,0.0374,0.0374,0.7145
20-Apr-23,516108,118.75,114.8,0.0338,0.0263,0.0263,0.5025
20-Apr-23,516110,11.76,11.96,-0.0169,0.0387,0.0387,0.7394
20-Apr-23,517035,304.65,304.3,0.0011,0.0366,0.0366,0.6992
20-Apr-23,517044,17.99,17.55,0.0248,0.0317,0.0317,0.6056
20-Apr-23,517063,41.24,40.35,0.0218,0.0323,0.0322,0.6152
20-Apr-23,517077,42.28,42.28,0,0.0199,0.0199,0.3802
20-Apr-23,517119,13.67,13.67,0,0.0347,0.0346,0.661
20-Apr-23,517166,42.66,43.73,-0.0248,0.0329,0.0329,0.6286
20-Apr-23,517170,56.65,59.63,-0.0513,0.0374,0.0375,0.7164
20-Apr-23,517172,12,12,0,0.009,0.009,0.1719
20-Apr-23,517201,30.4,30.4,0,0.0352,0.0352,0.6725
20-Apr-23,517230,5.99,5.7,0.0496,0.0499,0.0499,0.9533
20-Apr-23,517236,170.65,171.6,-0.0056,0.037,0.0369,0.705
20-Apr-23,517238,172,173.75,-0.0101,0.0337,0.0336,0.6419
20-Apr-23,517246,23,23.77,-0.0329,0.0335,0.0335,0.64
20-Apr-23,517258,30,30.99,-0.0325,0.0355,0.0355,0.6782
20-Apr-23,517264,47.04,44.8,0.0488,0.0368,0.0368,0.7031
20-Apr-23,517288,35.8,34.44,0.0387,0.0388,0.0388,0.7413
20-Apr-23,517356,0.87,0.89,-0.0227,0.0332,0.0332,0.6343
20-Apr-23,517360,19.45,18.66,0.0415,0.0323,0.0323,0.6171
20-Apr-23,517370,36.55,36.29,0.0071,0.0326,0.0326,0.6228
20-Apr-23,517372,149.85,146.7,0.0212,0.0306,0.0306,0.5846
20-Apr-23,517393,4.72,4.66,0.0128,0.0336,0.0335,0.64
20-Apr-23,517397,29.3,29.92,-0.0209,0.0428,0.0427,0.8158
20-Apr-23,517399,8.9,8.9,0,0.0346,0.0345,0.6591
20-Apr-23,517415,7.15,7.38,-0.0317,0.037,0.037,0.7069
20-Apr-23,517417,228.2,226.15,0.009,0.0281,0.028,0.5349
20-Apr-23,517423,5.21,5.21,0,0.0048,0.0047,0.0898
20-Apr-23,517429,53.02,54.03,-0.0189,0.04,0.0399,0.7623
20-Apr-23,517431,11.57,11.02,0.0487,0.1401,0.1398,2.6709
20-Apr-23,517437,127.95,122,0.0476,0.0303,0.0304,0.5808
20-Apr-23,517449,312.9,311.9,0.0032,0.0313,0.0312,0.5961
20-Apr-23,517467,6.94,6.65,0.0427,0.0327,0.0328,0.6266
20-Apr-23,517477,170.05,171.15,-0.0064,0.0255,0.0254,0.4853
20-Apr-23,517494,14.16,14.61,-0.0313,0.0323,0.0323,0.6171
20-Apr-23,517514,61.11,54.89,0.1073,0.0358,0.0365,0.6973
20-Apr-23,517546,22.69,23.21,-0.0227,0.0384,0.0384,0.7336
20-Apr-23,517548,2.55,2.43,0.0482,0.0391,0.0391,0.747
20-Apr-23,517554,33.29,33.77,-0.0143,0.0359,0.0358,0.684
20-Apr-23,518011,135.5,140.35,-0.0352,0.0288,0.0289,0.5521
20-Apr-23,518017,68.07,67.44,0.0093,0.03,0.0299,0.5712
20-Apr-23,518075,131.1,132,-0.0068,0.0286,0.0285,0.5445
20-Apr-23,519003,236.5,234.45,0.0087,0.0303,0.0303,0.5789
20-Apr-23,519014,8.85,8.85,0,0.018,0.0179,0.342
20-Apr-23,519031,36.38,36.38,0,0.0157,0.0157,0.2999
20-Apr-23,519064,21.02,20.02,0.0487,0.0364,0.0364,0.6954
20-Apr-23,519097,47.2,47.3,-0.0021,0.0338,0.0337,0.6438
20-Apr-23,519152,3401,3423.85,-0.0067,0.0321,0.032,0.6114
20-Apr-23,519174,5.8,6.1,-0.0504,0.0348,0.0349,0.6668
20-Apr-23,519191,10.15,10.62,-0.0453,0.0417,0.0417,0.7967
20-Apr-23,519214,5.56,5.56,0,0.0197,0.0197,0.3764
20-Apr-23,519216,30.09,29.74,0.0117,0.0356,0.0355,0.6782
20-Apr-23,519230,3.8,4,-0.0513,0.0357,0.0358,0.684
20-Apr-23,519234,51,51,0,0.0343,0.0342,0.6534
20-Apr-23,519238,15.8,15.5,0.0192,0.0304,0.0304,0.5808
20-Apr-23,519242,54.11,56.95,-0.0512,0.0383,0.0384,0.7336
20-Apr-23,519262,23.88,22.75,0.0485,0.0305,0.0306,0.5846
20-Apr-23,519279,3.89,3.71,0.0474,0.0268,0.027,0.5158
20-Apr-23,519285,6.34,6.67,-0.0507,0.0374,0.0375,0.7164
20-Apr-23,519287,23.8,21.5,0.1016,0.0409,0.0415,0.7929
20-Apr-23,519295,310.85,317.6,-0.0215,0.0276,0.0276,0.5273
20-Apr-23,519299,22.87,21.79,0.0484,0.0361,0.0362,0.6916
20-Apr-23,519331,48.95,45.48,0.0735,0.041,0.0413,0.789
20-Apr-23,519353,9.3,9.3,0,0.0166,0.0166,0.3171
20-Apr-23,519359,52.43,51.21,0.0235,0.0308,0.0308,0.5884
20-Apr-23,519367,70.87,67.5,0.0487,0.0344,0.0345,0.6591
20-Apr-23,519397,63.33,60.9,0.0391,0.0517,0.0517,0.9877
20-Apr-23,519413,9.48,9.48,0,0.0149,0.0149,0.2847
20-Apr-23,519415,37.01,38.95,-0.0511,0.0152,0.0155,0.2961
20-Apr-23,519421,1698.75,1695.6,0.0019,0.0159,0.0159,0.3038
20-Apr-23,519439,6.88,6.88,0,0.0075,0.0075,0.1433
20-Apr-23,519455,58.83,57.84,0.017,0.0428,0.0427,0.8158
20-Apr-23,519457,29.85,29.07,0.0265,0.0341,0.0341,0.6515
20-Apr-23,519463,106.3,101.24,0.0488,0.0248,0.025,0.4776
20-Apr-23,519471,308.5,295.95,0.0415,0.0347,0.0347,0.6629
20-Apr-23,519475,90.59,88.75,0.0205,0.0399,0.0398,0.7604
20-Apr-23,519477,44,43.02,0.0225,0.0321,0.0321,0.6133
20-Apr-23,519483,42.29,40.6,0.0408,0.0379,0.038,0.726
20-Apr-23,519500,8.4,8.38,0.0024,0.0359,0.0358,0.684
20-Apr-23,519506,6,6,0,0.0186,0.0185,0.3534
20-Apr-23,519532,11.79,11.88,-0.0076,0.0304,0.0303,0.5789
20-Apr-23,519566,109.42,108.71,0.0065,0.0319,0.0318,0.6075
20-Apr-23,519604,7.19,7.56,-0.0502,0.0333,0.0334,0.6381
20-Apr-23,519606,11.5,11.5,0,0.0303,0.0302,0.577
20-Apr-23,519612,24.36,25.03,-0.0271,0.0406,0.0405,0.7738
20-Apr-23,520073,893.55,899.45,-0.0066,0.033,0.033,0.6305
20-Apr-23,520075,135.2,135,0.0015,0.0235,0.0235,0.449
20-Apr-23,520081,35.15,35.15,0,0.0092,0.0091,0.1739
20-Apr-23,520121,6.51,7.08,-0.0839,0.0398,0.0401,0.7661
20-Apr-23,520123,69.7,72.48,-0.0391,0.0335,0.0335,0.64
20-Apr-23,520127,12,12,0,0.0406,0.0405,0.7738
20-Apr-23,520131,23.8,24.81,-0.0416,0.0282,0.0283,0.5407
20-Apr-23,520141,7.45,7.16,0.0397,0.0343,0.0343,0.6553
20-Apr-23,520155,27.06,28.48,-0.0511,0.0386,0.0386,0.7375
20-Apr-23,521005,49.14,49.26,-0.0024,0.0359,0.0358,0.684
20-Apr-23,521036,2.62,2.57,0.0193,0.0119,0.012,0.2293
20-Apr-23,521048,65.5,65.5,0,0.0347,0.0346,0.661
20-Apr-23,521054,38.49,36.66,0.0487,0.04,0.04,0.7642
20-Apr-23,521062,1.79,1.63,0.0936,0.0366,0.0371,0.7088
20-Apr-23,521068,45,45,0,0.0284,0.0283,0.5407
20-Apr-23,521080,7,6.62,0.0558,0.0368,0.0369,0.705
20-Apr-23,521097,183.4,186.3,-0.0157,0.0259,0.0259,0.4948
20-Apr-23,521105,98.75,100.05,-0.0131,0.0419,0.0418,0.7986
20-Apr-23,521113,20.6,19.1,0.0756,0.0405,0.0408,0.7795
20-Apr-23,521131,14.13,14.56,-0.03,0.0378,0.0377,0.7203
20-Apr-23,521133,7.5,7.5,0,0.0235,0.0234,0.4471
20-Apr-23,521137,6.07,5.79,0.0472,0.0307,0.0308,0.5884
20-Apr-23,521141,20,20,0,0.0301,0.03,0.5731
20-Apr-23,521149,5.5,5.5,0,0.0263,0.0262,0.5006
20-Apr-23,521151,40.31,40.6,-0.0072,0.0466,0.0464,0.8865
20-Apr-23,521161,32.69,32.45,0.0074,0.0399,0.0398,0.7604
20-Apr-23,521178,20.76,20.2,0.0273,0.044,0.0439,0.8387
20-Apr-23,521188,13.93,13.31,0.0455,0.037,0.037,0.7069
20-Apr-23,521206,2.16,2.12,0.0187,0.04,0.0399,0.7623
20-Apr-23,521210,35.62,33.93,0.0486,0.0312,0.0313,0.598
20-Apr-23,521216,75.94,71.71,0.0573,0.0325,0.0326,0.6228
20-Apr-23,521222,24.37,23.21,0.0488,0.0331,0.0332,0.6343
20-Apr-23,521226,13.5,13,0.0377,0.0381,0.0381,0.7279
20-Apr-23,521228,1.14,1.2,-0.0513,0.0414,0.0415,0.7929
20-Apr-23,521232,57.25,60,-0.0469,0.0262,0.0264,0.5044
20-Apr-23,521234,33,33,0,0.0414,0.0413,0.789
20-Apr-23,521240,142.05,142.05,0,0.0304,0.0304,0.5808
20-Apr-23,521242,18,18,0,0.0327,0.0326,0.6228
20-Apr-23,522001,34.45,33.01,0.0427,0.0486,0.0486,0.9285
20-Apr-23,522004,63.63,62.5,0.0179,0.034,0.034,0.6496
20-Apr-23,522005,179.5,175.75,0.0211,0.0414,0.0414,0.7909
20-Apr-23,522017,230.6,231.85,-0.0054,0.0318,0.0317,0.6056
20-Apr-23,522027,24.75,24.75,0,0.0236,0.0235,0.449
20-Apr-23,522036,12.55,12.55,0,0.0155,0.0155,0.2961
20-Apr-23,522091,99.76,89.34,0.1103,0.0445,0.0451,0.8616
20-Apr-23,522101,96.93,97.61,-0.007,0.0316,0.0315,0.6018
20-Apr-23,522105,36.28,35.92,0.01,0.0338,0.0337,0.6438
20-Apr-23,522122,1051.15,1045.3,0.0056,0.0196,0.0195,0.3725
20-Apr-23,522134,66.77,71.24,-0.0648,0.031,0.0312,0.5961
20-Apr-23,522152,41.06,41.5,-0.0107,0.0313,0.0313,0.598
20-Apr-23,522165,34.33,34.27,0.0017,0.0353,0.0352,0.6725
20-Apr-23,522171,2.54,2.54,0,0.0563,0.0562,1.0737
20-Apr-23,522183,191.9,186.75,0.0272,0.0288,0.0287,0.5483
20-Apr-23,522195,414.85,396.25,0.0459,0.0302,0.0303,0.5789
20-Apr-23,522207,71.95,71,0.0133,0.034,0.0339,0.6477
20-Apr-23,522209,3.41,3.47,-0.0174,0.0534,0.0533,1.0183
20-Apr-23,522229,127.9,127.45,0.0035,0.0342,0.0341,0.6515
20-Apr-23,522231,37.73,40.42,-0.0689,0.0345,0.0348,0.6649
20-Apr-23,522237,17.85,18,-0.0084,0.0319,0.0318,0.6075
