2020-01-01,EUR,0.8931785039995219,2020-01-03
2020-01-01,GBP,0.7538538975997371,2020-01-03
2020-01-03,INR,71.7553374279,2020-01-04
2020-01-03,EUR,0.8950892483000633,2020-01-04
2020-01-03,GBP,0.7637469067000457,2020-01-04
2020-01-03,INR,71.7553374279,2020-01-04
2020-01-03,EUR,0.8950892483000633,2020-01-04
2020-01-03,GBP,0.7637469067000457,2020-01-04
2020-01-04,INR,71.7827947863,2020-01-05
2020-01-04,EUR,0.8961517465003876,2020-01-05
2020-01-04,GBP,0.7642530385000029,2020-01-05
2020-01-04,INR,71.7827947863,2020-01-05
2020-01-04,EUR,0.8961517465003876,2020-01-05
2020-01-04,GBP,0.7642530385000029,2020-01-05
2020-01-08,INR,71.4517664236,2020-01-09
2020-01-08,EUR,0.8996569714996796,2020-01-09
2020-01-08,GBP,0.7628825556001348,2020-01-09
2020-01-10,INR,70.9661074920,2020-01-11
2020-01-10,EUR,0.899633631399506,2020-01-11
2020-01-10,GBP,0.7654678336000933,2020-01-11
2020-01-11,INR,70.9875020572,2020-01-12
2020-01-11,EUR,0.8992741088002124,2020-01-12
2020-01-11,GBP,0.7654153549998932,2020-01-12
2020-01-13,INR,70.8763116853,2020-01-14
2020-01-13,EUR,0.897893176899732,2020-01-14
2020-01-13,GBP,0.7695164085003325,2020-01-14
2020-01-14,INR,70.9312507771,2020-01-15
2020-01-14,EUR,0.8983027872003296,2020-01-15
2020-01-14,GBP,0.7675812040996536,2020-01-15
2020-01-15,INR,70.7860030771,2020-01-16
2020-01-15,EUR,0.8966804191005433,2020-01-16
2020-01-15,GBP,0.7662516474997823,2020-01-16
2020-01-17,INR,71.1038261697,2020-01-18
2020-01-17,EUR,0.9014412185995859,2020-01-18
2020-01-17,GBP,0.7675230656998472,2020-01-18
2020-01-17,INR,71.1038261697,2020-01-18
2020-01-17,EUR,0.9014412185995859,2020-01-18
2020-01-17,GBP,0.7675230656998472,2020-01-18
2020-01-18,INR,71.0615290857,2020-01-19
